"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","PA19.PsA","PA20.PsA","PA21.PsA","PA22.PsA","PA23.PsA","HC10.PsA","HC11.PsA","HC12.PsA","HC13.PsA","HC14.PsA","HC1.PsA","HC2.PsA","HC3.PsA","HC4.PsA","HC5.PsA","HC6.PsA","HC7.PsA","HC8.PsA","HC9.PsA","PA1.PsA","PA2.PsA","PA3.PsA","PA4.PsA","PA5.PsA","PA6.PsA","PA7.PsA","PA8.PsA","PA9.PsA","PA10.PsA","PA11.PsA","PA12.PsA","PA13.PsA","PA14.PsA","PA15.PsA","PA16.PsA","PA17.PsA","PA18.PsA","C1.C19","C2.C19","C3.C19","C4.C19","C5.C19","C6.C19","C7.C19","C8.C19","C9.C19","C10.C19","C11.C19","C12.C19","C13.C19","C14.C19","C15.C19","C16.C19","C17.C19","C18.C19","C19.C19","C20.C19","C21.C19","C22.C19","C23.C19","C24.C19","C25.C19","HC1.C19","HC2.C19","HC3.C19","HC4.C19","HC5.C19","HC6.C19","HC7.C19","HC8.C19","HC9.C19","HC10.C19","C26.C19","C27.C19","C28.C19","C29.C19","C30.C19","C31.C19","C32.C19","C33.C19","C34.C19","C35.C19","C36.C19","C37.C19","C38.C19","C39.C19","C40.C19","C41.C19","C42.C19","C43.C19","C44.C19","C45.C19","C46.C19","C47.C19","C48.C19","C49.C19","C50.C19","C51.C19","C52.C19","C53.C19","C54.C19","C55.C19","C56.C19","C57.C19","C58.C19","C59.C19","C60.C19","C61.C19","C62.C19","C63.C19","C64.C19","C65.C19","C66.C19","C67.C19","C68.C19","C69.C19","C70.C19","HC11.C19","HC12.C19","HC13.C19","HC14.C19","C71.C19","C72.C19","C73.C19","C74.C19","C75.C19","C76.C19","C77.C19","C78.C19","C79.C19","C80.C19","C81.C19","C82.C19","HC1.1.C19","HC2.1.C19","HC3.1.C19","HC4.1.C19","HC5.1.C19","HC6.1.C19","HC7.1.C19","HC8.1.C19","HC9.1.C19","HC10.1.C19","HC11.1.C19","HC12.1.C19","HC13.1.C19","HC14.1.C19","HC15.C19","HC16.C19","HC17.C19","HC18.C19","HC19.C19","HC20.C19"
"C2orf88",1316.3136683738,2.21165263659095,0.283150201693002,7.8108813745041,5.67894459437589e-15,1.00978933644303e-13,28.5476504231872,181.768016176244,152.05223326656,113.094750228232,203.454398376465,41.2277363390634,7.61594205427572,20.0993293558061,15.1095243580924,37.6745329984526,216.831573544107,129.037540148066,168.460498324583,211.088291197725,186.821839518545,244.388551907795,252.435995004457,262.40482331784,184.438681573455,192.483572763171,176.25105792602,225.178712323684,117.175251817552,221.963268672842,223.792289630928,260.913040143327,191.397854830557,259.02410614203,124.681239950781,81.9348318593289,115.674833886695,89.1193368611253,118.370767432453,126.922664043154,147.755427007506,114.066585332119,100.486894736035,1476.03512318992,2684.18869132521,3210.37042872796,2592.43037899493,1101.88280066278,1585.41630866295,643.543881765437,1254.76549209336,442.00049378693,794.095445896353,2892.01324392755,1924.88150769119,5842.00052762412,611.823668549968,1285.03901552635,2243.42686378319,1032.70308100017,5778.11196844258,5816.22359900697,1428.5026461381,2754.81556539326,2140.19835670806,1880.74661020724,1923.56084957229,1256.5955721264,429.535094466435,568.212536251191,1711.24832857997,284.087411038588,289.845192818381,507.641051059112,345.067656451429,869.610419073283,485.794535116381,1238.36130992198,3052.44934343246,3049.86099162861,2157.50880156171,3605.22792768971,1939.83381162101,2519.61366360067,11024.1811687228,2682.37925575072,7255.48098947547,1871.34311714585,1758.33762197462,6919.61264384039,2900.11381908439,1558.91936947257,2985.58472933347,2739.57978992014,2983.15046258487,4266.74245071672,399.588052272718,300.210767263885,755.426308142574,220.573604372723,486.520596928927,232.862210515581,63.684090296153,426.251084000123,186.426703719737,438.968550893146,480.828033165067,667.388824800075,673.300848850475,742.240487366934,258.225962936695,464.622424282048,526.369846245588,510.200187100341,824.243854167111,1452.09268330305,3805.95455929181,1173.45767121132,727.028723319415,952.795244265955,364.887628861989,733.472113175704,616.539234327298,101.219112714164,78.5455884699659,96.4809578905836,200.992226005503,114.703894650467,118.962792390478,247.576191342931,170.621501751831,108.703480870627,168.108987531002,108.420992602469,98.1523303088172,184.549570460559,118.128295384129,313.987136996538,87.6493681132836,717.290678365332,437.605796288948,64.5142239804279,389.169698704462,229.738517771937,296.939872474841,337.625633851184,410.895594767637,379.253731259534,286.742252012843,127.305638571295,373.62550288027,159.332570828177,76.8408463562203,86.7766866222484,178.689018280223,288.912730859038,219.281453771716,103.809148896786,132.37759912151
"PPBP",12393.9324198181,2.23218862091588,0.301057402045635,7.4144950622324,1.22089057616411e-13,1.84797009507623e-12,3472.61776219199,3832.43512001071,5685.17376070683,604.126387295112,1221.98228160679,174.072664542712,21.5785024871145,5.02483233895152,211.533341013293,111.977084189845,11.7559286861263,9.65587035121584,3.97312496048545,0,0.86093013603016,13.8950012790385,0.758066051064434,0,1.69209799608675,7.97859368966513,0,1.62583907814934,0.849096027663418,10.3423745259747,37.1314561271046,7.74222671048448,2.5406794889012,42.0555744289643,7.58196729430425,1.51731170109868,1.67644686792311,2.07254271770059,6.10945896425562,1.55733330114299,4.01509312520397,0.857643498737738,26.6442523921304,65507.4640689681,35998.0655398993,20585.6994387188,15861.1445311448,6926.74155138253,24845.609506614,6310.96224477904,13229.5647972604,4897.62718197787,15413.1423518637,27267.32218344,20279.355300228,6239.52882331892,1697.6540700721,14246.7003111219,23086.5825504384,10973.2251355398,47267.0359372695,115344.452118965,25913.9026683727,24808.463653721,19561.3683773587,15502.9398507347,19175.9139695229,4374.4982437004,4157.81841441721,3220.96459637078,20532.0463743964,2924.59760431916,3621.37320676973,4826.10916045885,3273.56955048018,10751.9150417822,1961.28978427682,7158.00053866993,24445.9032959917,16765.8250970864,14302.9195580563,20233.4220431565,4885.64904498688,15653.9739677464,112991.415471213,23338.9321831514,44388.5997078417,21283.3492172271,18574.9349921986,33402.4189382596,20623.982849223,8893.15303416602,37773.7378829968,48641.1871855958,9156.23168784135,37795.3173482435,3425.55126691064,2775.74554331154,8813.79117596346,4105.51515235681,10727.1671866892,3145.32724928291,398.025564350956,6203.36366181796,3981.84669471621,2930.68948509515,5617.49850551027,4947.20413862856,7992.29628617212,8257.62581085761,2496.63029450711,3656.17310383021,6925.95519622621,6351.40069207451,7489.26023535445,7616.8593894963,40746.6277546031,7241.34596574779,4537.68207168505,7569.22988850128,9171.48255913284,17167.4431574334,7487.88066305953,438.61615509471,1197.82022416698,611.046066640362,1934.55017530296,688.223367902802,154.651630107621,1413.58018928061,1015.60417709423,1133.62201479368,882.572184537759,260.210382245925,141.093974818925,6902.15393522492,1523.85501045527,4481.45277349604,2308.10002698313,4617.04344694926,1944.99326434651,355.282557413342,1922.28625142113,1616.82811125426,1137.49014140953,1353.07328896198,3109.29762396771,2417.84448670729,855.718230063483,1071.48912464174,2144.40544427379,430.628569805884,2647.60485799534,665.287930770571,3426.2113448899,10583.7016825529,4193.0006160437,2122.44575081364,3321.15480981842
"SELP",1353.98131065413,2.54554731978334,0.343701126595488,7.40628157084649,1.2988990133228e-13,1.95666048119649e-12,267.124443245537,803.60596625287,357.421483392823,307.789510114808,315.22872834872,254.237707424225,211.977053844007,403.242795200859,245.873169099867,149.651617188298,113.640643965887,142.204636081542,193.88849807169,153.896882252528,121.391149180253,159.383838200736,285.790901251292,161.354518686125,164.133505620414,128.65482324585,96.0610031350347,134.944643486396,47.5493775491514,140.815407007502,107.380156908113,173.425878314852,226.120474512207,169.178106225606,202.18579451478,221.527508360408,272.422616037506,158.549517904095,251.251499905012,94.9973313697225,194.330507259872,404.807731404212,363.123096887034,5667.78845454026,2883.76919893478,2854.64459319789,2713.95055301032,686.925621456584,3391.04604008516,623.627630105385,1511.36375223515,736.425164812763,2193.07066649162,3157.4989265495,2003.93403868494,3201.22512799036,267.977374734628,2007.44549583558,1983.59151697893,1232.49992464396,4183.41815469584,9653.41149597653,3018.22973972809,1541.44029735898,2450.93226191958,940.767922520783,1072.59632714678,1130.63491373833,220.865048574224,190.279024841623,2315.56345261564,509.496817782052,378.941575046599,405.584964537696,477.690044894809,884.589741934415,206.070258475217,862.594815312549,3299.74969963384,2705.4790102807,1513.72918272115,884.874990687378,752.983378144718,1422.21702318731,14679.276961892,2296.44835212904,3950.32029168778,3111.42580628566,2236.49373021961,5747.19053767726,1757.19073466294,1275.83202128477,4702.19926525691,7164.10511951365,1338.83351629502,5735.10087292946,417.466712329663,335.529681059636,1679.37079271695,567.44338544273,1284.38377711269,264.922949644537,83.0662047341127,370.619049139813,291.73644475226,555.059407327697,421.636723854697,636.233081136189,721.262005206947,531.69854926573,185.976211648708,313.386266042589,803.298107390459,641.752486366323,711.237982995083,809.990847684255,4133.45666968021,674.036580850788,388.213578878792,1172.48738078843,736.176795072434,1139.83431147114,615.761757360933,0,0,32.1603192968612,50.2480565013756,30.5877052401245,0,55.9043012709844,40.6241670837692,77.6453434790194,63.0408703241257,57.8245293879834,0,0,153.566783999368,42.8164277722551,0,107.181365732751,190.324913826559,36.8003672001032,107.600905595381,143.153649264926,127.037268276638,113.970074371085,232.65321347574,152.517091925877,78.4483519657777,54.8121499404188,152.130215307789,55.5032378860918,268.456627776162,116.814770453027,336.296747886937,736.424408378457,386.468418525842,220.030261248623,221.410320654562
"U2AF2",811.565130500162,-2.26058682657104,0.306036591577068,-7.38665535033502,1.50568208560363e-13,2.25737812301715e-12,935.955110303066,971.980549658234,661.525949925943,6343.32706659868,5957.94855492561,6354.79747070731,6471.01209878293,7817.38291132383,7509.43360597191,6565.83388978588,2976.86238618687,3383.94365490337,3916.70658604656,2565.29465214181,3193.18987453586,2790.44319803749,3099.73208280247,2820.444389761,3385.88809016958,2905.20542724931,3079.79929181629,3225.6647310483,2695.03079180369,2926.89199085085,3000.62307621737,2838.30031206361,3141.12674144485,2808.16540164311,4248.42900724181,4158.19271686094,3773.68189969492,4118.14238007107,4063.55389360052,4309.14124426266,3456.19216217558,3442.58100393328,4134.42670690457,119.174689693728,158.142181877068,131.832141945929,81.0134493435917,203.855564173473,72.8027982346175,50.4130120145071,154.600451735429,101.049454994051,146.489551894792,294.62435510485,237.15759298125,144.819051254936,127.376258640096,192.869976575448,276.188620379356,75.9932579098563,245.500777892687,185.642528768779,151.316799843127,102.956578351902,311.477287759874,149.954618522608,303.553016208503,134.993693650959,72.4925159430734,123.353298862845,148.634140539517,232.565260925796,132.516771035641,254.700319378878,184.174664828895,341.28565329552,150.930365094153,131.254885383436,221.64952138262,430.256151504065,337.984299891293,107.911584230168,196.169109400547,281.962137824605,223.796399017811,107.167589766022,314.751500622383,176.513579395052,66.5029357781628,137.546727538691,123.067560588452,258.711920946585,183.215125067582,99.420234311618,102.011614709464,178.9442848159,210.96818867195,82.6783663855085,133.652346825225,407.349640333496,145.344203485057,206.426162461879,90.6806068347396,232.714286669185,197.811540588118,154.183168702138,250.549514752118,130.635486590678,367.702198732953,205.732604489755,216.749253863962,346.907682559583,210.960238638897,132.248343177442,313.969920421253,157.874579766822,159.280036622345,388.207652964949,234.787853094359,160.590175881919,109.466288658597,137.526021220444,133.726038214748,1703.85506402176,1826.18493192671,1929.61915781167,1545.1277374173,3976.40168121619,2046.16002911621,1661.15638062354,1470.59484843244,1490.79059479717,812.526773066508,686.666286482303,766.815080537635,1660.94613414503,980.464851688273,1355.85354612141,1650.72976613351,3476.52378594691,3911.21235551383,3312.03304800929,3558.68396534796,5264.3600052263,4252.24132341925,3839.4204377417,4178.75191171909,4164.04284934527,4109.52142625324,4539.68370877501,3648.36632928551,4200.54246036207,127.419631299555,208.041543568724,152.58837516064,115.161018594162,129.630472671677,145.55848051832,251.86888328429
"SMOX",1128.86270554091,1.86398945386842,0.259123814716015,7.19343166474781,6.3182782529438e-13,8.68047775308621e-12,46.8997114095218,0,67.1399471566628,45.810531738018,124.333243452284,19.4686532712244,2.53864735142524,1.25620808473788,30.2190487161847,11.5116628606383,259.936645393237,444.170036155929,305.93062195738,646.782842980221,476.094365224679,409.493861223428,373.726563174766,308.04044476442,249.584454422795,483.702242435948,583.048523376124,310.535263926525,408.415189306104,284.017515828691,588.081980823873,445.178035852858,326.053867742321,552.457318635031,1248.49728112877,1279.09376402619,1606.8743229043,1823.83759157652,820.194865951317,857.311982279217,876.093319919506,976.855945062283,953.102971284206,2151.13643799126,3197.51652233794,2095.32091528586,2940.41996822082,759.869200106333,1327.89897275868,563.878875125228,1571.02284771811,516.878866912018,1533.86768296505,2929.24599210014,1462.9480434506,2047.01728948852,355.679061011415,2245.96517100876,3721.88393033145,1317.55198150996,3981.78206910675,5616.7658122833,2100.42129306055,1177.89305741583,1955.09610216818,986.543542911895,1002.74103052976,910.831055674685,438.342596403444,129.914644547039,924.074097433184,415.7551279935,356.949430066216,425.380326147453,328.437889875456,790.665339129479,344.121232414669,601.401983195008,4283.68941473295,2510.71285116364,1392.59696496563,946.678898019202,982.48484318157,1467.8948895149,10370.4601084339,1901.58681602685,3575.10195046556,2335.06523250573,1487.6706733575,5174.97233350115,1678.53451115641,1660.29898731674,2787.86708776978,2651.20624830981,1197.67149810246,3299.68184766909,367.406464170218,422.22156037648,1012.5618014911,528.309358860473,1097.73122105819,391.478498837788,22.843206301881,835.264072691417,296.005758577903,636.081150880977,309.740824062489,290.786940862932,352.944919854039,377.265503298096,300.371651188021,251.020839964462,619.824544795718,422.498654256353,340.765126987816,1033.25377951868,3208.51470262765,732.761433307334,520.71761478353,753.997740293171,392.41423946035,680.637257565589,301.661062949548,101.219112714164,196.363971174915,32.1603192968612,75.3720847520635,68.8223367902801,59.4813961952388,231.603533836936,227.495335669107,201.87789304545,168.108987531002,50.5964632144855,705.469874094624,295.279312736895,448.887522459691,271.170709224282,204.515192264328,247.341613229425,394.092851306296,176.732627664693,324.373532926221,305.933202058107,270.830986049888,341.910223113255,342.225372080443,353.970149175565,261.494506552592,679.847472648098,381.507897455803,166.988189846949,431.865009900783,363.794570839426,436.683836808411,897.043723786103,491.868896305617,566.436877675942,746.234784428337
"ABCA2",576.543122238435,-1.64343345745392,0.230809062202776,-7.12031599526233,1.07679900661974e-12,1.44170406896491e-11,395.58887014988,816.999399023751,159.951050579109,4611.11633525487,2734.07546460224,1843.79598627478,3290.08696744711,3493.51468365604,3319.97457940993,1702.67958856896,1414.63008523053,1867.97200976248,2213.0306029904,942.098481897234,1625.43609682494,1252.18482114629,1587.39031092893,1763.49080018573,1469.58710960134,1976.69658661454,1348.19529617344,1461.62933125626,1342.42081973586,1778.09285119643,1597.6561663338,1657.61073871473,1689.5518601193,1876.25210463766,989.867952311943,858.798422821854,906.119532112442,1256.99715828541,898.854150116108,1080.01064434267,1632.53686470793,1037.74863347266,876.976535878119,332.890194675218,169.981703514924,110.473861965862,1076.1900259393,546.352234787198,87.2430226778474,405.171244709187,321.389320827593,266.07266566779,207.526865184289,356.139330346522,321.924764769729,931.186499569239,577.717457220106,503.287927040073,142.939724582298,241.567972163781,304.222865976529,347.108356116509,99.076476087762,412.989664575425,115.967677543056,239.138154801843,207.660745397867,295.079151921055,502.705110558509,244.738194020432,565.68980461915,496.616280253854,215.410240577084,531.395484990821,524.669135471931,680.142227208154,367.86760985615,340.648130627246,468.292163870698,198.307362010104,230.405337269252,423.798221703933,193.983381162101,560.540729995316,157.540886150696,372.534954900933,707.785964521344,195.212051788596,231.430216508006,247.10775726648,256.301571834211,363.41546068728,306.486515284557,81.875487080156,570.162214105869,233.515946142735,629.32883400446,345.964814681108,347.205553165529,339.754503509597,443.682305375436,384.166400439955,423.637644143975,438.787880588362,320.910089227486,891.239179086084,738.675106599286,361.843900096355,487.605089624134,614.525961462904,620.143698555224,827.121463361162,328.465778727664,560.315348725477,393.773035630366,627.374729297259,432.012169505517,927.125104269704,542.801620767653,743.848918769035,172.841508408311,369.067006100063,362.304266326003,421.746302975683,471.273530819795,32.1603192968612,175.868197754815,38.2346315501556,71.3776754342865,39.9316437649889,81.2483341675384,46.5872060874116,42.0272468827504,173.47358816395,61.3452064430108,147.639656368448,35.4384886152388,57.0885703630068,204.515192264328,2654.79998199583,1753.96082295926,1332.99107858152,2445.36802606729,2136.33732229633,1739.94295354352,2590.89112677425,2722.41784478467,2862.75397144294,4136.57258210351,2241.10967901551,968.352173604244,2912.4845604538,223.713856480135,260.330059866745,385.486421458459,162.639684154913,204.743456836575,238.084026274151,243.668501037824
"MZB1",1059.1253222983,1.93905457561187,0.273339084082392,7.0939528539116,1.3033454810521e-12,1.72103831331383e-11,140.699134228565,0,21.7217476095086,0,5.02356539201147,11.4521489830732,1.26932367571262,1.25620808473788,0,8.37211844410058,1.30621429845848,5.26683837339046,3.97312496048545,5.19921899501785,0.86093013603016,21.2511784267648,0.758066051064434,1.62984362309217,3.38419599217349,7.97859368966513,1.67062614147886,2.43875861722402,5.94367219364393,3.97783635614413,4.0142114732005,5.41955869733914,1.69378632593414,26.7626382729773,13.479052967652,47.7953185846085,16.7644686792311,12.4352563062035,22.1467887454266,25.6959994688594,6.42414900032635,8.57643498737738,71.5588492817215,740.347792957685,705.297217569385,667.262126273809,3430.18309379798,453.119713731558,1267.12969489343,370.317804304096,4412.20708313809,2305.96310245418,6632.92483516961,705.803400141288,398.119975366115,1580.69994444763,253.36042702183,192.869976575448,748.616523659833,497.22740937045,1342.82558051965,2400.40106966143,1628.45698878794,597.962500258503,2487.35800678887,554.04285369932,2857.71667978716,3869.15010427098,300.132566007304,309.695516293952,359.851077095674,1001.81958552651,299.995413578557,719.671368745846,227.827802090823,298.776764095011,253.160532384593,184.371410906499,1861.32980864337,14188.7146916783,6085.41155493496,196.202880418487,850.248284755574,47.3696391545337,2008.27821223878,3641.1464427646,936.156264286813,424.829292781312,674.33976879057,4124.02006464491,301.783061616899,5563.69126780847,876.9188307984,928.571992361451,1001.36806655344,469.57010909137,393.330521252788,627.713422460851,905.058826870815,1692.54664968263,961.566651477454,304.858256278852,391.795598995898,706.761907661968,357.19925674545,281.762182804691,476.773833897234,610.543257413336,348.025826894401,565.363884545872,264.91575472262,231.531644315047,728.396915170134,298.602838016434,414.743197291154,313.392822522199,192.253798589777,285.309238926047,357.993360163677,299.688729712725,537.088983535454,191.137860001296,509.247412968953,118.088964833191,294.545956762372,385.923831562334,263.802296632222,397.640168121619,297.406980976194,3529.95730882502,1348.72234718114,1754.78476262584,1526.98997007327,722.806617349792,202.439181261936,295.279312736895,956.839192611448,1198.85997762314,116.865824151045,296.80993587531,137.614110554891,111.764078163276,103.281161210165,182.405456321437,142.234978285193,482.873209835386,105.069193182592,301.771786163501,201.981963682002,61.000618482079,117.447679175444,442.111998334041,355.99683248578,522.885162980215,1047.03733745097,361.646005760614,757.187340371948,472.782971606015,761.464065743201
"OSBP2",637.555049866008,2.57321867921329,0.362801300046871,7.09263908062304,1.31578294047563e-12,1.73226448557443e-11,6.11735366211154,11.4800852321839,0,17.1789494017567,11.3030221320258,4.58085959322927,5.07729470285048,6.2810404236894,2.74718624692588,5.23257402756287,292.592002854699,311.621270425602,325.00162176771,284.917200926978,331.458102371612,242.753845874967,303.226420425774,410.720593019227,419.640303029513,307.175857052107,324.936784517639,408.89852815456,272.559824879957,323.795879390132,270.959274441034,354.593983340189,371.786098542543,303.947106100242,442.281425501081,607.683336290022,542.330561773126,656.996041511086,562.833907082049,499.125323016329,678.550738159471,327.619816517816,564.858150713164,4474.04421643493,2455.00937962101,1335.99723737383,522.904991217728,116.41988380523,714.791109939881,276.337991783224,250.183303638246,150.483720746537,1528.98469790189,747.892593727695,1351.51254795339,788.539734083127,28.5378502964149,267.050736796774,439.72135613029,254.65290398932,1583.37389315226,1470.46151857317,3047.95268255442,1197.67002726873,509.960428170103,87.6050666105763,154.951748859571,172.631340579665,681.56514989469,158.128430989073,148.634140539517,130.236546118446,169.734247156289,249.861453207604,235.31119705001,223.880149789351,117.524444286647,1491.65251014353,1988.26855531056,467.438781880959,630.226363707072,3076.46116496188,75.9540562860057,1765.08298278203,9943.48013662361,276.21170457552,2106.62153589801,448.763337445048,645.078477048179,1976.86205813184,111.830957230376,862.00374516678,3707.81005083998,4199.04283739657,228.285451295774,3058.55125110865,129.62028541285,119.602685353794,496.83807189377,303.288706012494,283.038712049847,176.615299763025,50.5319412132519,155.142857779456,167.214791504344,148.136769929505,196.223244563147,45.9137275046734,167.864047247653,92.9804498213437,89.6432099313916,60.806290426174,131.936045011949,433.635356839717,156.693707965338,142.558389192429,3481.8057128323,199.560560560295,72.6447565267201,525.947750750819,145.31489780995,369.8439892708,75.415265737387,33.7397042380546,58.9091913524744,0,25.1240282506878,0,11.8962792390478,103.822273788971,73.1235007507845,46.5872060874116,14.0090822942501,86.7367940819751,55.2106857987097,184.549570460559,366.197715690801,199.809996270524,116.865824151045,24.7341613229425,63.6774804624177,33.1657630321918,32.9871389416496,44.4468991669325,46.7621846417073,34.705173022774,49.9078667617313,54.6451612782555,34.2647974103397,54.8121499404188,95.3769743639508,53.589333131399,38.9067576487191,34.4881703242269,32.1238684548716,77.784196769741,95.7084798230142,37.2358903651515,119.491284162779
"BPI",831.018029092027,3.1881118242052,0.449683670441574,7.08967666331887,1.34425699753226e-12,1.76239579094586e-11,126.425309016972,960.50046442605,1009.07391167808,249.094766325473,899.218205170053,345.85489928881,178.974638275479,277.621986727071,336.530315248421,675.00204955561,0,0,0,2.07968759800714,2.58279040809048,6.53882413131223,2.2741981531933,0,3.38419599217349,1.99464842241628,0,0,0,1.59113454245765,3.01065860490037,3.09689068419379,0,1.91161701949838,0.84244081047825,0,0,0,3.05472948212781,0,0,0,0.761264354060868,83.2225486688045,2345.07096441236,717.343610365,425.320609053856,149.268647700481,14979.3261557772,1643.71314481868,130.223617021959,334.408268325638,1771.3028316612,497.785654916161,367.64189112756,319.326008017134,43.8508431383936,15.9773945092087,314.34625872124,134.875451124778,602.785771655819,19786.0397522632,913.304970481733,179.156079843987,317.424348146697,144.429974682301,9185.97150513806,698.0528917044,44.0375096850446,210.619196462624,31.2913980083195,37.2104417481274,127.441660655553,75.2223741170781,69.8450196190844,40.8895029452521,84.1185234791414,245.389568325555,1832.3904052581,113.318492577202,118.590982417997,543.48197875921,125.132941651045,2353.81992655981,200.975055696916,336.17452265889,288.297257859953,1038.13918728954,47.2170844024956,309.033556677839,24.6135121176904,1648.66526067888,25.1376952599321,1682.3463178613,91.5347461717353,2.5382168058993,25.0301240797229,1.60540517253415,13.8010575526047,12.4517357307182,12.2395118724258,43.8725903869934,33.2264818936451,67.3852816617841,33.4429583008689,4.83711901810629,34.8661137033691,34.4352956285051,67.0226415750701,51.8339289233928,25.421208786514,23.3870347792977,8.2460028132468,20.1852734323464,59.9979625294788,31.2214654016476,41.3569217896614,33.7797823865083,127.273613434814,194.618577462846,117.788287211589,15.5396634147395,91.7422820310481,371.136746618601,412.364339467321,321.603192968612,150.744169504127,76.4692631003113,59.4813961952388,271.535177601924,219.370502252354,201.87789304545,1996.29422693065,36.1403308674896,901.774534712258,1919.31553278982,18120.8805119254,39762.1892578343,102.257596132164,87.9436847037955,113.558173491311,28.6225078223025,179.858448038994,60.609407954908,58.8424156741483,79.2649013483109,79.5523891239626,103.173326891035,44.6344071529425,214.828265089061,245.14247129908,88.9965710932161,86.5675357684001,101.239467725956,57.2206406852401,129.303599825024,66.6324859527314,107.194229839073,86.6897551769183
"PRRC2A",909.547348160847,-2.1948544249068,0.311492857078439,-7.04624319636999,1.83812881659691e-12,2.35698924352573e-11,2571.32765597422,3503.33934335478,890.591651989851,16600.5914385643,18465.3704896862,19367.8743601734,21523.9215690589,22758.7218711962,15458.417011452,18502.3817614623,4669.71611698905,5376.5641728361,6281.5105625275,3204.798588529,5980.02072486549,3530.14767789219,4341.44427444602,5299.43654048419,5621.99559199821,5857.28509242541,3733.01411313452,5227.07263625014,4401.71380740716,4673.16215119812,4994.68262552972,5047.93181523588,4685.85987069678,4722.64984667074,6323.36072344974,6802.10835602539,5658.0081792405,5546.12431256677,6211.02871953637,6729.23719423887,5679.75073491354,5353.41071912096,6275.10207052373,204.394579530584,509.099430427782,430.848061666863,412.432105749194,496.596018887038,299.032981178553,391.478821692901,635.080693850932,392.566228034444,427.261193026477,510.736176019671,488.601787949322,733.508494606251,599.294856224713,471.903759254128,498.472005640811,339.704960855318,524.9613175688,693.353258610837,309.839161583546,471.15722296633,269.84786505211,414.348288022996,344.831146027651,449.644421974941,517.610113836524,366.123089178019,557.37802702319,416.470713411733,358.077232372902,447.375172380517,650.223873120523,503.629125385086,646.38444357656,542.139743975062,693.887967533128,395.729423296948,333.748907662079,643.545447772639,654.079175355027,454.522966173264,503.541897790075,611.110422594338,537.183092828938,411.36639265796,408.328025677919,485.879349227584,542.032342939573,568.39064430663,548.678540769672,714.136192865805,444.439791653124,776.694342605185,550.662729753903,509.716142279591,402.409783375948,477.613006242549,483.46071896082,519.721455353615,462.401873019894,803.138531434055,536.510437422449,490.967580337788,561.91201852174,637.872857118499,680.679488289932,751.324784188559,1013.5034555676,629.890803389085,482.391164574938,453.820630272063,425.810782612126,519.572311023646,613.088421665656,639.217420544695,505.607505425972,585.646700892796,414.819620179945,435.887558783443,394.958298913326,0,0,64.3206385937224,0,0,0,23.9589862589933,40.6241670837692,0,70.0454114712507,65.0525955614813,6.13452064430108,0,0,28.5442851815034,87.6493681132836,4438.40783739468,4383.84076605711,3904.47352737885,4586.78312902938,6244.50071672567,4679.33594314684,4238.3156980405,5917.647058891,5064.87241101443,5333.58622847787,6031.10462731512,3754.38453632643,4958.9272194091,65.1688190616046,103.464510972681,96.3716053646149,54.549956176182,72.689984675707,84.6270235571626,73.8034402181872
