"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC40A1",3181.60108421819,1.4044690389679,0.257306381370397,5.45835292342068,4.8057170397736e-08,3.10129988344146e-07
"MIER2",149.329286043278,-1.29679890698217,0.237690079690135,-5.45583942195968,4.87420270342793e-08,3.14292416346955e-07
"PPM1J",37.3579612370925,-1.88482710543983,0.345491394043606,-5.45549654183842,4.88361821573218e-08,3.14770847971099e-07
"SYCE2",7.77574467540312,-2.3045272527481,0.422482910402758,-5.45472301010039,4.9049242471172e-08,3.15757000920541e-07
"C3AR1",1917.28668162479,1.37001372936808,0.251306043918815,5.45157493231903,4.99256765903218e-08,3.21267960498799e-07
"FBXL16",70.7173953106222,-2.18354376354837,0.400707486786878,-5.44922127873723,5.05908383059791e-08,3.25415457488541e-07
"ENHO",24.0204374199595,-2.69586158835067,0.494945650994804,-5.44678306180122,5.12889539535508e-08,3.29771456076397e-07
"PCOLCE2",23.2795360973028,7.02892686940879,1.29062746313326,5.44613149044934,5.14770886528651e-08,3.30846227478806e-07
"C1QTNF3",32.0602109399157,-1.39394504779222,0.256284471503231,-5.43905387484489,5.35642573580942e-08,3.43002625680821e-07
"JUN",6920.96051644989,-1.6200597605316,0.298027355484535,-5.4359431465534,5.45073342804009e-08,3.48334552783826e-07
"GYPA",7.75939172778088,5.47689376696656,1.00775988701689,5.43472094645378,5.48822538897564e-08,3.50588460246755e-07
"TNK2",692.207803084717,-1.80130085156311,0.331576009376068,-5.43254276735113,5.55566325736914e-08,3.54465699414345e-07
"DACT1",26.3411481794834,-3.56774695221379,0.656812801868829,-5.43190836424395,5.57545533740921e-08,3.55584640443259e-07
"RPS14",12121.4023573035,-1.35309194768375,0.249472674900136,-5.4238082316045,5.83424737228737e-08,3.71188985702769e-07
"PPP1R3B",423.42226124871,1.29431325178109,0.238639467148582,5.4237183280971,5.83718401507274e-08,3.71226073732771e-07
"IL1RN",1542.57109260027,1.5546243342411,0.286836865082546,5.41989027035877,5.96356276582451e-08,3.78652624567569e-07
"C19orf33",3.67816333287804,-5.47963076244338,1.01116284917557,-5.41913774513284,5.98871642199572e-08,3.80096721962642e-07
"E2F8",21.7600343827653,2.89305609338338,0.534084423139299,5.41685165872889,6.06576249798298e-08,3.84213679189509e-07
"OSBPL6",12.8041412016322,3.17516770032122,0.58630150172073,5.41558855128711,6.10874297847011e-08,3.86780787862025e-07
"PRDM5",31.8662368095131,3.16220255865281,0.58426407959819,5.41228302247765,6.22262333480597e-08,3.93833126952487e-07
"ETNK2",20.0652476911866,-2.23736351367715,0.413579868471452,-5.40974956529246,6.31129435634843e-08,3.98928511313522e-07
"PATZ1",459.064839380375,-1.35525724216693,0.250523821148509,-5.4096941199198,6.31324856859339e-08,3.98928511313522e-07
"KLRC3",46.096798990578,-1.54668255053747,0.285985572092548,-5.40825377735122,6.364220403605e-08,4.01988322810004e-07
"CHMP4A",396.116046203631,-2.44786196001597,0.45277282594501,-5.40638002050342,6.43112722491496e-08,4.05889310089471e-07
"SPEG",27.8548098274102,-2.85990318488623,0.529743306497123,-5.39865846309049,6.71410501572252e-08,4.23071771106575e-07
"TSGA13",2.51930739850222,-5.14598173464475,0.953305860962651,-5.39803849464255,6.73734141537531e-08,4.24197001210776e-07
"CCDC120",46.7209745524613,-1.57510901510841,0.292013421868167,-5.39396102080375,6.89211755550143e-08,4.33250211579787e-07
"B3GAT2",84.1798156698034,-1.44200043607423,0.267471818622829,-5.39122380630179,6.9979452752145e-08,4.39552341221358e-07
"AMPH",47.7981062919012,1.68591985794602,0.312722111598156,5.39111177438071,7.00231007751158e-08,4.39651411395353e-07
"TMEFF1",1.36455915453894,-4.71983048973202,0.875840476875382,-5.38891569223921,7.08840461225571e-08,4.44526113497006e-07
"SLC25A6",3019.30230309742,-7.65950996832447,1.42390680325702,-5.37922141449444,7.48086581227547e-08,4.68021481916734e-07
"NPIPB8",3.80509548969873,-3.11579859157776,0.579340607815561,-5.3781809000513,7.52421954600481e-08,4.70547147817557e-07
"EFHB",20.8450019181623,-3.48377145161903,0.648701713401519,-5.3703749807467,7.85730891229993e-08,4.90067689746589e-07
"BTNL8",72.5210931540855,3.86255202149881,0.719235670907378,5.37035658510356,7.8581104956196e-08,4.90067689746589e-07
"MYO6",215.531519625149,1.29071957547546,0.240346401151736,5.37024714865855,7.8628807852649e-08,4.90171366581811e-07
"ZNF223",20.4669521501396,-1.96992194768185,0.366926909565027,-5.36870394710786,7.93044763746736e-08,4.93797947643645e-07
"UTF1",4.34671582275482,-5.63262718476333,1.04979167059074,-5.36547140023861,8.07380732649535e-08,5.0193176647018e-07
"PRG4",18.9358675309786,-2.2898136288567,0.426786302049968,-5.36524630209104,8.08388309001587e-08,5.02360142221159e-07
"ERG",40.0119223254106,2.71819329421697,0.506864965462285,5.36275631466824,8.19615449594389e-08,5.08535596813639e-07
"HTR2A",8.69139644304518,2.63202345363006,0.490903290466261,5.36159260845483,8.24914132650204e-08,5.11621930796658e-07
"KLF13",1716.53643436768,-2.15224373215228,0.401886617293814,-5.35535058779726,8.53906839435562e-08,5.28771836339917e-07
"REEP6",33.9860361623832,-1.56298337484123,0.292166500660335,-5.34963238875326,8.81330695798442e-08,5.44471121587663e-07
"SPINK2",16.1166697400167,-1.7640002779993,0.329777498828114,-5.34906197138309,8.8411266796474e-08,5.45975920091616e-07
"CA6",61.3829952005932,-1.4915341731953,0.278881685080881,-5.34826864934759,8.87995903391706e-08,5.4808587526556e-07
"MLYCD",104.003389533237,-1.27178227507741,0.237801236056067,-5.34808942194714,8.88875488413158e-08,5.48273140526098e-07
"UBA52",8732.80887975773,-1.96748056833323,0.367925435858684,-5.34749809765507,8.91783486661237e-08,5.49851804207233e-07
"HES4",30.3835309085807,-3.8082073921496,0.712321322444568,-5.34619317456407,8.98233429267464e-08,5.53612256600486e-07
"ORAI3",235.488379526797,-1.56861151235081,0.293789580021389,-5.33923467345782,9.33397608378418e-08,5.74163302626537e-07
"KLC2",90.3345503196427,-1.55730748587135,0.291924572847811,-5.33462281259626,9.5743368473088e-08,5.88031311354184e-07
"E2F2",224.551774477306,1.29993315388227,0.243853913142157,5.33078652350543,9.77883157523682e-08,5.99656810282408e-07
"RCAN2",33.2380069006389,2.52625851581323,0.473921975081301,5.33053677323119,9.79229018314414e-08,6.00015543001357e-07
"KIF20A",43.1423245995325,2.34572540000112,0.440284634632849,5.32774758755141,9.94381808302804e-08,6.08590992648499e-07
"HSF4",36.5010126655846,-1.80095958528677,0.338107707008622,-5.32658542811874,1.00076223000297e-07,6.11783794248329e-07
"METRN",34.5604927365477,-3.17469658177157,0.596257122304108,-5.32437511103203,1.01300671707183e-07,6.18310446658547e-07
"SERPINE3",25.0815395453019,-2.53025365297402,0.475320953777301,-5.32325291545953,1.01927871534785e-07,6.21898023151503e-07
"RPS15A",4344.43326088202,-2.14454692027865,0.403002969371684,-5.32141716876722,1.02961989863897e-07,6.27721880221643e-07
"SMIM5",183.333313917004,1.36055809406555,0.255689715385655,5.32112952612672,1.03124943082707e-07,6.28472412017178e-07
"MAPK8IP1",10.5464593547842,-3.36256818969341,0.632486645946334,-5.3164255897645,1.05825469413871e-07,6.42942720953612e-07
"PLK3",851.990778083991,-1.48929705030936,0.280200918085213,-5.31510410632004,1.06596365383212e-07,6.47216664091956e-07
"CUEDC1",78.8445534630484,-2.01977721401428,0.380008873036519,-5.31507908716693,1.06611012763816e-07,6.47216664091956e-07
"RPL24",4061.7761422595,-1.63276921016756,0.307452904265879,-5.31063192935585,1.09245767275766e-07,6.62701631335917e-07
"C1QB",157.71758131726,1.57420156167073,0.296668600901427,5.30626280262733,1.11895601975491e-07,6.78254202289566e-07
"SEC14L5",178.846451042554,1.91202475131253,0.360475377553659,5.30417573674061,1.13183237461623e-07,6.85795628599583e-07
"XCL1",27.9089352550362,-1.72713093792712,0.325697223893185,-5.30287276410298,1.13994376892738e-07,6.90445204436355e-07
"CCR3",89.9793834967093,2.47481318458931,0.467680594275744,5.29167387931038,1.21201879342688e-07,7.31011870360563e-07
"CLCN4",118.141953030277,1.31503311564426,0.248555743290097,5.29069696092054,1.2185111893559e-07,7.33805211092831e-07
"REM2",47.6948908516178,-1.48950570873204,0.281850742647613,-5.28473224778516,1.25888746427919e-07,7.57252978131633e-07
"DEFA4",335.700495587329,4.84344627150451,0.916700734530007,5.28356320559484,1.26695124086183e-07,7.61812999270789e-07
"JSRP1",2.89158543307562,-2.95201409841346,0.559929274524303,-5.27211959210633,1.34857151720886e-07,8.08425312406618e-07
"DOC2A",17.6493079438744,-4.67931495465177,0.887687801453193,-5.27135209810417,1.35422392115157e-07,8.11505307158151e-07
"ATL1",115.097869887563,1.37075169205691,0.26017438532465,5.26858818306213,1.37476996372367e-07,8.23191794527322e-07
"RPL30",6378.35368673946,-2.00101948151427,0.379807955912258,-5.26850333271202,1.37540545999466e-07,8.23259769071569e-07
"PIR",7.45245653421072,3.77199217769236,0.716069565214098,5.26763370618128,1.38193502772757e-07,8.26540737858145e-07
"KLHL11",121.377896877358,-1.39192766007051,0.264454372036527,-5.26339439711838,1.41419752550054e-07,8.448758853104e-07
"LRFN3",29.5130446309227,-3.06234254761333,0.581993038469794,-5.26181989335301,1.42636456026703e-07,8.51499691314596e-07
"SLC1A3",39.358099690708,2.01940070036115,0.383814052015022,5.26140377028748,1.42959704375847e-07,8.53106491644289e-07
"SYCE1",5.3116163557703,-4.56614414510456,0.867901466156325,-5.2611319638929,1.43171228600865e-07,8.54045619324069e-07
"SERPING1",446.635830532961,1.52744936525103,0.290384164003334,5.26009870577342,1.43978093185235e-07,8.58534021065226e-07
"THBD",1149.46438734509,1.79185946678255,0.340725783913054,5.25894884209819,1.44881184959555e-07,8.63592611179932e-07
"SLC26A5",9.85502757649757,-1.64000533097457,0.311905041143551,-5.25802765149848,1.4560862951981e-07,8.67600795159218e-07
"PADI2",1264.72694560691,1.28065029978993,0.243750236021042,5.25394486050621,1.48875468215347e-07,8.86396332462234e-07
"SYT17",19.5254017966816,-1.8359032774767,0.350098250853208,-5.2439658667317,1.57161286606222e-07,9.32912236489775e-07
"CLEC5A",199.593961316256,1.36624307024338,0.260791633068153,5.23883015022318,1.61597677233001e-07,9.5744499072836e-07
"PRR19",17.277649444976,-3.04703393964794,0.581722653897127,-5.23794959545581,1.6237039043159e-07,9.61661959401819e-07
"SPNS1",580.464493635835,-3.06832078151568,0.586135366484396,-5.23483303851681,1.65134066583253e-07,9.75831584170502e-07
"BGLAP",3.91354211600633,-2.53253725386211,0.483881347215915,-5.2337980549022,1.6606188091253e-07,9.80212569518123e-07
"ZNF337",174.641648101498,-1.75707436274049,0.335714015140931,-5.23384274559666,1.66021713882172e-07,9.80212569518123e-07
"SARDH",48.3333835586447,-1.41901572266727,0.271292266010999,-5.23057934356942,1.68979629744497e-07,9.95200418345858e-07
"AZU1",97.0873611923832,2.485419543547,0.475301765144771,5.22914015013172,1.70300231935172e-07,1.00260367976168e-06
"HCAR2",582.438759054909,1.67081939893879,0.319528605310376,5.22901352545833,1.70416899004637e-07,1.00291616832132e-06
"WDR62",91.4138786926086,1.27941301525587,0.244747170961688,5.22748847403895,1.71828106371117e-07,1.01084404837197e-06
"LTBP3",728.526931862061,-1.95497014862101,0.374135954083947,-5.22529344555419,1.73879128522836e-07,1.0217666226014e-06
"UCN",7.36359362904212,-2.64679464980217,0.506810357431604,-5.22245571936513,1.76565787197548e-07,1.03678168119126e-06
"C6orf62",10429.9564631016,1.33812520543705,0.256297163258252,5.22099108872586,1.77968105764716e-07,1.0442384539141e-06
"STRADB",756.187057412313,1.5043857389385,0.288157242364977,5.22071118737684,1.78237321542062e-07,1.04490129707756e-06
"DMRTC1",1.44853690373262,-4.66554364976492,0.894235851800518,-5.21735249193038,1.81498659426321e-07,1.06337178917977e-06
"ZNF514",80.4080400314426,-1.29993839559054,0.249248450188466,-5.21543221074236,1.83389119601444e-07,1.0740487168043e-06
"FAM171B",20.2133179173047,1.67369256764652,0.321106080581707,5.21227304264841,1.86540716319513e-07,1.09057071325794e-06
"POU5F2",59.3758631724456,2.10349401753284,0.403581860463899,5.21206283928363,1.86752263362009e-07,1.09090988805393e-06
"BAIAP2L2",6.10593081501129,-2.9171559582315,0.559980203738414,-5.20939122268366,1.8946124461924e-07,1.10509717090779e-06
"OR2B11",57.2496817892049,1.95913351922957,0.37609388704588,5.20916076200561,1.89696699977675e-07,1.10606149798443e-06
"PBK",27.9782793452944,2.51292348899034,0.482477887839438,5.20837027421784,1.90506470565088e-07,1.11037252540745e-06
"RNF32",18.0848958626184,-1.45358312799845,0.279126614777973,-5.20761206936386,1.91286309506785e-07,1.114457984008e-06
"SPRY2",75.7872345335461,1.85213012014626,0.355836730573803,5.20499982438468,1.93996789716863e-07,1.12821436851562e-06
"CCDC154",29.6177400861342,-1.6276836725438,0.312745157816949,-5.20450479203419,1.94514605367324e-07,1.13080883002338e-06
"SLC2A5",128.551046711181,1.85548169358748,0.356666588069167,5.20228626861919,1.96851689082266e-07,1.14313138446447e-06
"EDNRB",13.894180843167,3.46523918501705,0.666522606358899,5.19898222799535,2.00382681294808e-07,1.16192487109622e-06
"ZNF20",8.02015870523819,-2.40039726139259,0.461796659290626,-5.19795285024341,2.01495217715267e-07,1.16666026938516e-06
"BEX2",179.041944884974,-1.29500022893262,0.249163518871939,-5.19739099365587,2.02104980179492e-07,1.16976137518934e-06
"USP50",7.2034351001268,-3.17797797453999,0.611765414229811,-5.19476567425921,2.049778578756e-07,1.18465033873725e-06
"MNT",277.033838557456,-1.40436100687681,0.270846240910556,-5.185085833776,2.15915401212731e-07,1.24330693973245e-06
"UBE2M",231.819254896986,-2.07884419541317,0.40094287919908,-5.18488867931975,2.16143929565645e-07,1.24416863398152e-06
"ARL6IP4",908.740149397194,-2.85809165355284,0.551258314807684,-5.18466856060019,2.16399352726397e-07,1.24518445501668e-06
"HS3ST3A1",4.20956093602015,-2.25470388471766,0.434989661580501,-5.18335051119462,2.17934914921276e-07,1.25310589797243e-06
"RPS17",3945.4067667374,-2.56075892609984,0.494370087128025,-5.17984197016494,2.22073951096306e-07,1.2759746290313e-06
"DNAH14",21.6069520176073,1.73696694209161,0.335502653513369,5.17720776244888,2.25231352137951e-07,1.29364489654762e-06
"NFKBIL1",101.458247691995,-1.39900339218903,0.270244621502769,-5.1768038320596,2.25719328725157e-07,1.29597570173032e-06
"LLGL1",147.502081914204,-1.80063864822511,0.347932525601065,-5.17525242894279,2.27603047596601e-07,1.30536555152494e-06
"RSAD2",641.600180064312,1.69062557598799,0.32673248167898,5.17434191819672,2.28715656503924e-07,1.31126984165027e-06
"NOS3",35.5748393000016,-1.84812833630156,0.357239794925853,-5.17335515962086,2.29927370672745e-07,1.31751544052158e-06
"CNIH3",11.7653110149661,-1.75675685852576,0.340117441425609,-5.16514781236234,2.40248990346413e-07,1.3738966917127e-06
"HHIPL1",4.02787206880517,-4.75587750428483,0.921041879846476,-5.16358442362855,2.42265239337057e-07,1.38492473897212e-06
"SPP1",9.68695322678692,4.48770439759636,0.871036956475908,5.15214006045505,2.57530577525056e-07,1.46740327627355e-06
"CSNK1A1L",12.9971693512369,3.64421062325962,0.707484694219287,5.15093916947705,2.5918525200491e-07,1.47470050311019e-06
"C1QTNF6",70.6951892220181,-1.43660509974616,0.278965669817881,-5.14975588460054,2.60825709616596e-07,1.48349913165271e-06
"KIAA2013",1012.81747526911,-1.41280910132178,0.27454020405385,-5.14609183085134,2.65969259932878e-07,1.51111929670798e-06
"ATXN7",342.894574795599,-1.69594947940623,0.329575632909077,-5.14585821905744,2.66300502362075e-07,1.5120873690496e-06
"DNAAF1",38.3475312831173,-2.28040542003819,0.443385877727693,-5.14316205045824,2.70152401784972e-07,1.53157573003328e-06
"ANO7",18.5676240343621,-3.22926370701679,0.627893621557982,-5.14301084792687,2.70370004354435e-07,1.53225860893933e-06
"TREML2",475.428667804924,1.50419540223979,0.292482953654839,5.1428480991576,2.70604412818718e-07,1.53303620652903e-06
"FANCD2OS",4.00332135902255,-3.77459429067449,0.734509394316272,-5.13893262616216,2.76303435648431e-07,1.56419877496305e-06
"CRYBB3",4.72901681613537,-4.39333953343261,0.855096740809059,-5.13782748052087,2.77932853557641e-07,1.57285861726269e-06
"COL6A1",28.5199392609393,-3.07498158140644,0.598537851484556,-5.13748892201145,2.78433875730152e-07,1.57512879771017e-06
"CACNA1E",15.4223638122031,4.14750785158655,0.807875743169205,5.1338437707219,2.83883772753635e-07,1.60251068857206e-06
"KDM4B",486.417833981317,-1.35788163933956,0.264539767395897,-5.13299627011247,2.85165560384728e-07,1.60917038224971e-06
"PPIL6",12.0014487703122,-3.36041354317396,0.655230794513259,-5.12859525424206,2.91912185931328e-07,1.64253977756293e-06
"FSCN2",3.92005519880589,-4.04113955097645,0.788579811198793,-5.12457901354733,2.9820327809662e-07,1.67275026375045e-06
"GUCY2D",9.13271891024863,-2.57539291723103,0.502722891748123,-5.1228876971876,3.00891574279149e-07,1.68644701831228e-06
"SPHK1",245.233474229153,-1.62342754538872,0.317190342507121,-5.11814935018797,3.08548236620027e-07,1.7275196265428e-06
"DHRS9",213.611022304422,1.54871422856547,0.302679319843559,5.11668332466826,3.10955044856855e-07,1.73999940045429e-06
"CBLN3",17.0434383540316,-2.13067383996007,0.416419098927645,-5.1166573421991,3.10997863928521e-07,1.73999940045429e-06
"P2RY11",134.490249634679,-2.03673648099562,0.398179733790283,-5.11511839542379,3.13544225782617e-07,1.75300231444291e-06
"ZNF839",139.008264183059,-1.57081457513403,0.3074277252345,-5.10954102768658,3.2294235996146e-07,1.80235205283516e-06
"CNTNAP1",50.9564706175101,-1.3930409354113,0.272763067543422,-5.10714646215637,3.27060242565378e-07,1.82404319156335e-06
"PPP1R12C",544.012374427922,-2.10251048720412,0.411913358876635,-5.10425418815757,3.32101638834435e-07,1.85019676711293e-06
"GNG11",823.262557123109,1.26431951540557,0.2477741367896,5.10270979767023,3.34824237441018e-07,1.86470616981629e-06
"LRRC3C",1.64808794898244,-4.69446457886829,0.920410980418774,-5.10040045016888,3.389356121138e-07,1.88693698350118e-06
"HBD",256.908002389677,2.53697693871596,0.497470512398596,5.09975340344036,3.40096274132641e-07,1.89273057008469e-06
"CHST7",126.577331470573,-1.36820863582911,0.268603280246899,-5.09378975033908,3.50975979864135e-07,1.94846643942877e-06
"LYL1",176.562663462188,-2.55613805263926,0.50236650072664,-5.08819367720971,3.61490093697694e-07,2.00331052628251e-06
"DIRAS1",15.8862713186426,-2.9360766952224,0.577574287426194,-5.08346157220094,3.70617588167294e-07,2.0510107370437e-06
"CAMP",188.186018592902,2.88762712785042,0.568062897172893,5.0832876820884,3.70957196842414e-07,2.05217008368943e-06
"ULBP3",31.875645278415,1.59878330398193,0.314647294224465,5.08119196741408,3.7507383792429e-07,2.07293860666009e-06
"SPDYC",35.4460525872339,2.51131054709168,0.494559528947756,5.07787313780979,3.81683399361305e-07,2.10486383731696e-06
"B3GNT9",14.8199607023104,-2.94250118441572,0.579518562642505,-5.07749255002017,3.82448497946941e-07,2.10834593135937e-06
"PWP2",157.407098815806,-1.36426011755321,0.268996092882265,-5.0716726140343,3.94334354982503e-07,2.16856396331382e-06
"RPL32",8771.62896217078,-1.69963035762689,0.335227333639914,-5.07008285742164,3.97642548360652e-07,2.1859945182099e-06
"WASF1",85.4033955542011,1.42345565416601,0.28087077017939,5.0680092245158,4.01997928275994e-07,2.20702112606528e-06
"FGFBP3",32.0458748700302,-2.48941509772616,0.491203109108721,-5.06799540060558,4.02027117371643e-07,2.20702112606528e-06
"CH25H",26.1424720175457,2.59148858661945,0.51183143028375,5.06316813170847,4.12345888702022e-07,2.26130714763849e-06
"RNF39",14.3880565055759,-2.90142881530839,0.57318723082107,-5.06192158389885,4.1505174536873e-07,2.27535492803462e-06
"TPBGL",1.5659247140403,-4.36624702661663,0.862623024682114,-5.06159342109566,4.15766925644736e-07,2.27848365228241e-06
"ZFPM1",82.517295484308,-2.94468368300449,0.582069980336329,-5.05898565891168,4.21492560963774e-07,2.30745597761911e-06
"HP",551.377784157005,2.07374563774635,0.410207273281071,5.05536047949455,4.29578581553706e-07,2.35090679676095e-06
"TRIM69",734.965268788983,1.87579933859331,0.371079708755775,5.05497685357908,4.30442969890435e-07,2.35482015994171e-06
"LIN7A",253.122973706051,1.34318131888293,0.265781620451958,5.05370279780395,4.33325737085394e-07,2.36894749577499e-06
"MARK2",611.275986287707,-1.79221738696046,0.354957681973875,-5.04910156330232,4.43892711063507e-07,2.42335612284307e-06
"GREB1L",35.2478467471757,1.53991569448556,0.305107388154474,5.04712686179174,4.48503559510137e-07,2.44429790621765e-06
"MFSD2B",146.803117620393,1.79926022137677,0.356537737830436,5.0464790412522,4.50026233588614e-07,2.45090254011037e-06
"ARHGEF10",14.3292641727341,-2.04857021955855,0.406096475951964,-5.0445407455367,4.5461195337915e-07,2.4750223433538e-06
"PPARG",27.4746992293888,2.01599671816095,0.399744477840777,5.04321342736334,4.57778157598786e-07,2.49054056628081e-06
"RNASE1",86.8284919193398,2.06226894470796,0.408915505833258,5.04326423255977,4.57656575602569e-07,2.49054056628081e-06
"TNFRSF4",86.0829687613682,-1.66677944364253,0.330665271402251,-5.04068490946821,4.6386867673036e-07,2.52193614939374e-06
"DOT1L",313.421858744272,-1.47350455856769,0.292358120946885,-5.04006714024336,4.65368555138506e-07,2.5292187634888e-06
"EML5",29.3247447863137,-2.206794229916,0.438132842726752,-5.03681535531975,4.7334098162192e-07,2.57077615776203e-06
"HLA-B",39559.7561130142,-1.28782967204711,0.255776836157662,-5.03497381308325,4.77914162093388e-07,2.59382731057705e-06
"CCDC96",17.4122768939394,-2.63804270593127,0.524239152328676,-5.03213599024997,4.8504498788947e-07,2.63071855192322e-06
"CLDND2",24.6363836431738,-2.33071658469083,0.463615847855902,-5.02725822568353,4.97542178006013e-07,2.69386722674591e-06
"FAM53A",29.5551728913824,-1.8820363177183,0.374584866657267,-5.02432555408144,5.05204765008295e-07,2.73254099921496e-06
"TMEM217",9.25089582445043,-2.04494163629257,0.408094271467918,-5.01095403504906,5.41608513752568e-07,2.91743493132019e-06
"MT1X",45.6328273188539,-1.68695249830549,0.336648820387447,-5.01101562264199,5.41435184120638e-07,2.91743493132019e-06
"COL18A1",186.721053042937,-2.35045636903959,0.469252927408856,-5.00893277750754,5.47326843174908e-07,2.94521971018582e-06
"RILP",104.225394144851,-1.71453004984374,0.342576791428551,-5.00480503274645,5.59185989016733e-07,3.00698309538763e-06
"AS3MT",1.92165481203023,-5.21358628241957,1.04239536584487,-5.00154399496385,5.68729846276109e-07,3.0541393038702e-06
"RGMB",64.6663158516182,-1.64125979937831,0.328185472039124,-5.00101296130087,5.70298780287693e-07,3.06048055893076e-06
"DLG4",180.995265576269,-1.77403195497242,0.354761174130744,-5.00063728596922,5.71411228740744e-07,3.06540744887722e-06
"FOXJ1",5.48509508832105,-4.52389048898793,0.905163437104859,-4.99787143795542,5.79666088170801e-07,3.10546655659982e-06
"SMARCD2",1032.746825813,-1.28361534737183,0.25706529319182,-4.99334364213066,5.93428313855363e-07,3.17595906553335e-06
"ZNF804A",21.471247071052,-2.56975699696986,0.516050700532956,-4.97965993325059,6.36960968671593e-07,3.3962638261962e-06
"CALY",2.99484402919211,-4.21250611871893,0.846112898371982,-4.97865725345196,6.40269109232526e-07,3.41163627831562e-06
"ZNF865",202.288274428781,-2.75316785770062,0.553056732677185,-4.97809301474976,6.4213797582482e-07,3.42039856626446e-06
"CD248",73.66588348275,-1.75033252155241,0.351718216192853,-4.97651938673734,6.47377951937653e-07,3.4436576923982e-06
"GPR22",124.511352837621,2.18207825052963,0.438506088322886,4.97616409130196,6.4856672906575e-07,3.44881808861261e-06
"DEFA1B",24.6938907820864,3.75568764881758,0.755077232943705,4.97391191915011,6.56151313318901e-07,3.48679869058818e-06
"C2CD4D",4.16864846770651,-2.45272992335064,0.493469546891883,-4.97037748083779,6.6822676358031e-07,3.54499580060163e-06
"GAS6",129.309406802724,-1.37772144315593,0.277317511150471,-4.96802902002242,6.76368425444268e-07,3.58457083538542e-06
"MYEOV",61.8351933274771,1.58495611676418,0.319137758416174,4.96636977282178,6.82178253668727e-07,3.61293331660952e-06
"METTL21C",7.85511844513375,-4.14283891404803,0.835289423865146,-4.95976459857209,7.0578653462629e-07,3.73045081237462e-06
"COX6A1",993.520795637164,-1.53507158943483,0.309541018803019,-4.95918633133303,7.07890453896577e-07,3.73906504985158e-06
"KCNG1",16.9807541580963,-3.15507192993844,0.63621935387223,-4.95909454928663,7.08224941214646e-07,3.73957943516485e-06
"PLN",9.90919127314626,1.9089724753449,0.385118777993313,4.95684080971519,7.1648633497077e-07,3.78066994819638e-06
"FNDC8",2.93854802081715,-3.48347799450195,0.703354884687582,-4.95266055634098,7.3205610237229e-07,3.85895349151596e-06
"TPST1",192.443446947764,1.62702128718837,0.328633280633315,4.95087193863297,7.38817103311199e-07,3.89199176801076e-06
"CKMT2",15.2457673029487,-2.15611152285281,0.435602120211705,-4.94972687875102,7.43176986676367e-07,3.90843195527164e-06
"RAB38",36.0181990682643,1.35941293364108,0.275015489850717,4.94304133334087,7.69131690038985e-07,4.03282746519111e-06
"CNTNAP3",14.5529742335787,4.54598036630657,0.9201159040444,4.94066056930933,7.7858344828601e-07,4.07831887956391e-06
"CHD4",821.031042766988,-1.44392695166281,0.292291074169571,-4.9400309460874,7.81101732469884e-07,4.09015156856408e-06
"RFPL3",2.02709751391959,-4.25376702301843,0.861166401588302,-4.93954131881242,7.83065500478886e-07,4.09907370512877e-06
"UAP1L1",301.656207868042,-1.29605543896167,0.262748416676357,-4.93268600951494,8.11064795618535e-07,4.24019493072793e-06
"GOLGA7B",70.946171985329,-1.55255575996069,0.314749087864739,-4.93267755116699,8.11099930636962e-07,4.24019493072793e-06
"RFNG",223.164639869819,-1.52308161056643,0.308785033599721,-4.93249816162012,8.11845439808628e-07,4.24128064811583e-06
"KRTCAP3",33.8475959772064,-1.50488199075578,0.305203815032637,-4.93074436371267,8.19168744774249e-07,4.27588185674175e-06
"C4orf47",5.47072439701522,-2.29936785813726,0.466404021703187,-4.92999149051194,8.22331986454526e-07,4.2903804466956e-06
"MAMDC2",25.9811941284483,-3.14182592147949,0.638457053461969,-4.92096673447847,8.61177685640235e-07,4.4811924968386e-06
"TFAP4",79.3905702479504,-2.06254869856848,0.419372999328784,-4.91817237130104,8.73559746230282e-07,4.53963239457793e-06
"CHTF18",179.756522637311,-1.40351575226946,0.28547907310484,-4.91635249128761,8.81715780603442e-07,4.58050767183053e-06
"PCDH1",32.5169700253074,-2.32317252972331,0.47259738334325,-4.91575411037767,8.84413486565001e-07,4.58998667657229e-06
"DRD4",4.58571311090945,-4.72328701014861,0.962375864194448,-4.90794416805352,9.20360448582119e-07,4.77183596155068e-06
"EHD2",18.6115549424276,2.0483973510167,0.417623721291546,4.90488745390662,9.34809238431062e-07,4.83720843455863e-06
"CCDC13",10.8782745341702,-1.62869411106848,0.332083365949936,-4.90447362941395,9.36782051417573e-07,4.84423820162556e-06
"SLC9B1",30.799520434053,-1.31963597952444,0.269079467931214,-4.90426114511935,9.37796578233845e-07,4.84789499570771e-06
"NEDD8-MDP1",140.060969750916,-5.98071495918422,1.21979931249085,-4.90303191512013,9.43686448471872e-07,4.87514663128017e-06
"RBM38",2164.2713675322,-1.43522656676751,0.292926723142427,-4.89960953842258,9.60273017253232e-07,4.95434282895583e-06
"ASB15",18.8362885065793,2.08461849253796,0.425640214935833,4.89760699151094,9.70108154505475e-07,4.9969124143894e-06
"CYP2U1",61.0527123879512,-1.39231723309391,0.284444653143874,-4.89486168119202,9.83748953099973e-07,5.06221484120482e-06
